Time,Ex,Ey
2.617999999999999883e+00,-8.650265623622896971e-01,2.601725291457274380e+00
2.619000000000000217e+00,-8.655278556358095843e-01,2.600860014556143796e+00
2.620000000000000107e+00,-8.660282833818541137e-01,2.599994236793159885e+00
2.620999999999999996e+00,-8.665278450999973625e-01,2.599127959034107871e+00
2.621999999999999886e+00,-8.670265402906822683e-01,2.598261182145272130e+00
2.623000000000000220e+00,-8.675243684552103041e-01,2.597393906993440194e+00
2.624000000000000110e+00,-8.680213290957599082e-01,2.596526134445893863e+00
2.625000000000000000e+00,-8.685174217153697196e-01,2.595657865370413209e+00
2.625999999999999890e+00,-8.690126458179485702e-01,2.594789100635277013e+00
2.627000000000000224e+00,-8.695070009082767060e-01,2.593919841109256108e+00
2.628000000000000114e+00,-8.700004864919969050e-01,2.593050087661620040e+00
2.629000000000000004e+00,-8.704931020756276894e-01,2.592179841162129073e+00
2.629999999999999893e+00,-8.709848471665557756e-01,2.591309102481035520e+00
2.631000000000000227e+00,-8.714757212730357416e-01,2.590437872489089521e+00
2.632000000000000117e+00,-8.719657239041971319e-01,2.589566152057525716e+00
2.633000000000000007e+00,-8.724548545700373525e-01,2.588693942058073461e+00
2.633999999999999897e+00,-8.729431127814291091e-01,2.587821243362949275e+00
2.635000000000000231e+00,-8.734304980501141902e-01,2.586948056844860844e+00
2.636000000000000121e+00,-8.739170098887096838e-01,2.586074383377000352e+00
2.637000000000000011e+00,-8.744026478107054245e-01,2.585200223833049371e+00
2.637999999999999901e+00,-8.748874113304657696e-01,2.584325579087174862e+00
2.639000000000000234e+00,-8.753712999632280445e-01,2.583450450014029176e+00
2.640000000000000124e+00,-8.758543132251044305e-01,2.582574837488747388e+00
2.641000000000000014e+00,-8.763364506330865167e-01,2.581698742386948631e+00
2.641999999999999904e+00,-8.768177117050351965e-01,2.580822165584737427e+00
2.643000000000000238e+00,-8.772980959596921036e-01,2.579945107958695694e+00
2.644000000000000128e+00,-8.777776029166739491e-01,2.579067570385888075e+00
2.645000000000000018e+00,-8.782562320964784064e-01,2.578189553743858831e+00
2.645999999999999908e+00,-8.787339830204733415e-01,2.577311058910633612e+00
2.647000000000000242e+00,-8.792108552109121344e-01,2.576432086764710583e+00
2.648000000000000131e+00,-8.796868481909250193e-01,2.575552638185071075e+00
2.649000000000000021e+00,-8.801619614845184181e-01,2.574672714051168931e+00
2.649999999999999911e+00,-8.806361946165814913e-01,2.573792315242935835e+00
2.651000000000000245e+00,-8.811095471128833623e-01,2.572911442640775981e+00
2.652000000000000135e+00,-8.815820185000720066e-01,2.572030097125569625e+00
2.653000000000000025e+00,-8.820536083056784715e-01,2.571148279578667761e+00
2.653999999999999915e+00,-8.825243160581141000e-01,2.570265990881895668e+00
2.655000000000000249e+00,-8.829941412866728623e-01,2.569383231917545807e+00
2.656000000000000139e+00,-8.834630835215300237e-01,2.568500003568385814e+00
2.657000000000000028e+00,-8.839311422937473628e-01,2.567616306717649177e+00
2.657999999999999918e+00,-8.843983171352650663e-01,2.566732142249040116e+00
2.659000000000000252e+00,-8.848646075789108334e-01,2.565847511046726925e+00
2.660000000000000142e+00,-8.853300131583961008e-01,2.564962413995349522e+00
2.661000000000000032e+00,-8.857945334083174860e-01,2.564076851980007454e+00
2.661999999999999922e+00,-8.862581678641534566e-01,2.563190825886273227e+00
2.663000000000000256e+00,-8.867209160622739894e-01,2.562304336600175425e+00
2.664000000000000146e+00,-8.871827775399316884e-01,2.561417385008209813e+00
2.665000000000000036e+00,-8.876437518352657818e-01,2.560529971997334453e+00
2.665999999999999925e+00,-8.881038384873031211e-01,2.559642098454968817e+00
2.667000000000000259e+00,-8.885630370359605124e-01,2.558753765268989788e+00
2.668000000000000149e+00,-8.890213470220389436e-01,2.557864973327738767e+00
2.669000000000000039e+00,-8.894787679872312447e-01,2.556975723520012345e+00
2.669999999999999929e+00,-8.899352994741167588e-01,2.556086016735065858e+00
2.671000000000000263e+00,-8.903909410261674484e-01,2.555195853862610722e+00
2.672000000000000153e+00,-8.908456921877405676e-01,2.554305235792817097e+00
2.673000000000000043e+00,-8.912995525040878775e-01,2.553414163416307225e+00
2.673999999999999932e+00,-8.917525215213510936e-01,2.552522637624159429e+00
2.675000000000000266e+00,-8.922045987865619976e-01,2.551630659307904558e+00
2.676000000000000156e+00,-8.926557838476438800e-01,2.550738229359526876e+00
2.677000000000000046e+00,-8.931060762534150932e-01,2.549845348671460954e+00
2.677999999999999936e+00,-8.935554755535832783e-01,2.548952018136593001e+00
2.679000000000000270e+00,-8.940039812987499168e-01,2.548058238648259533e+00
2.680000000000000160e+00,-8.944515930404128845e-01,2.547164011100242931e+00
2.681000000000000050e+00,-8.948983103309604559e-01,2.546269336386778104e+00
2.681999999999999940e+00,-8.953441327236766334e-01,2.545374215402544493e+00
2.683000000000000274e+00,-8.957890597727401483e-01,2.544478649042666962e+00
2.684000000000000163e+00,-8.962330910332270140e-01,2.543582638202718016e+00
2.685000000000000053e+00,-8.966762260611068625e-01,2.542686183778712916e+00
2.685999999999999943e+00,-8.971184644132452757e-01,2.541789286667111014e+00
2.687000000000000277e+00,-8.975598056474056730e-01,2.540891947764814418e+00
2.688000000000000167e+00,-8.980002493222473126e-01,2.539994167969167993e+00
2.689000000000000057e+00,-8.984397949973297326e-01,2.539095948177954032e+00
2.689999999999999947e+00,-8.988784422331077550e-01,2.538197289289398473e+00
2.690999999999999837e+00,-8.993161905909359266e-01,2.537298192202165126e+00
2.692000000000000171e+00,-8.997530396330651881e-01,2.536398657815356561e+00
2.693000000000000060e+00,-9.001889889226516450e-01,2.535498687028508780e+00
2.693999999999999950e+00,-9.006240380237444665e-01,2.534598280741599652e+00
2.694999999999999840e+00,-9.010581865012970981e-01,2.533697439855040034e+00
2.696000000000000174e+00,-9.014914339211612671e-01,2.532796165269675548e+00
2.697000000000000064e+00,-9.019237798500938652e-01,2.531894457886782579e+00
2.697999999999999954e+00,-9.023552238557466243e-01,2.530992318608076275e+00
2.698999999999999844e+00,-9.027857655066792164e-01,2.530089748335698996e+00
2.700000000000000178e+00,-9.032154043723503722e-01,2.529186747972226090e+00
2.701000000000000068e+00,-9.036441400231244314e-01,2.528283318420660564e+00
2.701999999999999957e+00,-9.040719720302633489e-01,2.527379460584437965e+00
2.702999999999999847e+00,-9.044988999659406836e-01,2.526475175367420611e+00
2.704000000000000181e+00,-9.049249234032266109e-01,2.525570463673896704e+00
2.705000000000000071e+00,-9.053500419161015778e-01,2.524665326408582988e+00
2.705999999999999961e+00,-9.057742550794463110e-01,2.523759764476620759e+00
2.706999999999999851e+00,-9.061975624690508102e-01,2.522853778783576750e+00
2.708000000000000185e+00,-9.066199636616071311e-01,2.521947370235439134e+00
2.709000000000000075e+00,-9.070414582347177124e-01,2.521040539738621966e+00
2.709999999999999964e+00,-9.074620457668866047e-01,2.520133288199960298e+00
2.710999999999999854e+00,-9.078817258375295740e-01,2.519225616526707512e+00
2.712000000000000188e+00,-9.083004980269671069e-01,2.518317525626542430e+00
2.713000000000000078e+00,-9.087183619164302950e-01,2.517409016407556432e+00
2.713999999999999968e+00,-9.091353170880525081e-01,2.516500089778265892e+00
2.714999999999999858e+00,-9.095513631248838271e-01,2.515590746647599296e+00
2.716000000000000192e+00,-9.099664996108762782e-01,2.514680987924904798e+00
2.717000000000000082e+00,-9.103807261308980436e-01,2.513770814519943997e+00
2.717999999999999972e+00,-9.107940422707222483e-01,2.512860227342894603e+00
2.718999999999999861e+00,-9.112064476170325111e-01,2.511949227304348664e+00
2.720000000000000195e+00,-9.116179417574282740e-01,2.511037815315308119e+00
2.721000000000000085e+00,-9.120285242804135883e-01,2.510125992287189689e+00
2.721999999999999975e+00,-9.124381947754085509e-01,2.509213759131820431e+00
2.722999999999999865e+00,-9.128469528327439741e-01,2.508301116761435967e+00
2.724000000000000199e+00,-9.132547980436629409e-01,2.507388066088684031e+00
2.725000000000000089e+00,-9.136617300003221365e-01,2.506474608026617368e+00
2.725999999999999979e+00,-9.140677482957891842e-01,2.505560743488699060e+00
2.726999999999999869e+00,-9.144728525240496397e-01,2.504646473388795425e+00
2.728000000000000203e+00,-9.148770422799977764e-01,2.503731798641182227e+00
2.729000000000000092e+00,-9.152803171594461329e-01,2.502816720160537578e+00
2.729999999999999982e+00,-9.156826767591239591e-01,2.501901238861939714e+00
2.730999999999999872e+00,-9.160841206766686673e-01,2.500985355660878540e+00
2.732000000000000206e+00,-9.164846485106393770e-01,2.500069071473237425e+00
2.733000000000000096e+00,-9.168842598605106975e-01,2.499152387215304749e+00
2.733999999999999986e+00,-9.172829543266703967e-01,2.498235303803769458e+00
2.734999999999999876e+00,-9.176807315104262841e-01,2.497317822155717071e+00
2.736000000000000210e+00,-9.180775910140037688e-01,2.496399943188631454e+00
2.737000000000000099e+00,-9.184735324405408630e-01,2.495481667820397931e+00
2.737999999999999989e+00,-9.188685553941025042e-01,2.494562996969291735e+00
2.738999999999999879e+00,-9.192626594796633466e-01,2.493643931553990001e+00
2.740000000000000213e+00,-9.196558443031215280e-01,2.492724472493559773e+00
2.741000000000000103e+00,-9.200481094712935626e-01,2.491804620707463336e+00
2.741999999999999993e+00,-9.204394545919152293e-01,2.490884377115555992e+00
2.742999999999999883e+00,-9.208298792736442362e-01,2.489963742638084288e+00
2.744000000000000217e+00,-9.212193831260541144e-01,2.489042718195687343e+00
2.745000000000000107e+00,-9.216079657596457642e-01,2.488121304709388859e+00
2.745999999999999996e+00,-9.219956267858352428e-01,2.487199503100609554e+00
2.746999999999999886e+00,-9.223823658169630901e-01,2.486277314291153395e+00
2.748000000000000220e+00,-9.227681824662936627e-01,2.485354739203208929e+00
2.749000000000000110e+00,-9.231530763480085833e-01,2.484431778759358611e+00
2.750000000000000000e+00,-9.235370470772176210e-01,2.483508433882562372e+00
2.750999999999999890e+00,-9.239200942699490327e-01,2.482584705496170940e+00
2.752000000000000224e+00,-9.243022175431592213e-01,2.481660594523913410e+00
2.753000000000000114e+00,-9.246834165147240769e-01,2.480736101889905676e+00
2.754000000000000004e+00,-9.250636908034474137e-01,2.479811228518641553e+00
2.754999999999999893e+00,-9.254430400290558634e-01,2.478885975334997660e+00
2.756000000000000227e+00,-9.258214638121999851e-01,2.477960343264231646e+00
2.757000000000000117e+00,-9.261989617744597059e-01,2.477034333231975527e+00
2.758000000000000007e+00,-9.265755335383365487e-01,2.476107946164244122e+00
2.758999999999999897e+00,-9.269511787272599612e-01,2.475181182987427952e+00
2.760000000000000231e+00,-9.273258969655864270e-01,2.474254044628291904e+00
2.761000000000000121e+00,-9.276996878785997991e-01,2.473326532013976564e+00
2.762000000000000011e+00,-9.280725510925091903e-01,2.472398646071996886e+00
2.762999999999999901e+00,-9.284444862344520821e-01,2.471470387730244855e+00
2.764000000000000234e+00,-9.288154929324968778e-01,2.470541757916977055e+00
2.765000000000000124e+00,-9.291855708156357974e-01,2.469612757560828875e+00
2.766000000000000014e+00,-9.295547195137925378e-01,2.468683387590802969e+00
2.766999999999999904e+00,-9.299229386578211631e-01,2.467753648936271027e+00
2.768000000000000238e+00,-9.302902278795022184e-01,2.466823542526974666e+00
2.769000000000000128e+00,-9.306565868115479478e-01,2.465893069293023654e+00
2.770000000000000018e+00,-9.310220150876014067e-01,2.464962230164892354e+00
2.770999999999999908e+00,-9.313865123422346848e-01,2.464031026073423725e+00
2.772000000000000242e+00,-9.317500782109517932e-01,2.463099457949823989e+00
2.773000000000000131e+00,-9.321127123301891082e-01,2.462167526725663524e+00
2.774000000000000021e+00,-9.324744143373115968e-01,2.461235233332875971e+00
2.774999999999999911e+00,-9.328351838706214760e-01,2.460302578703757792e+00
2.776000000000000245e+00,-9.331950205693470002e-01,2.459369563770966938e+00
2.777000000000000135e+00,-9.335539240736556721e-01,2.458436189467517963e+00
2.778000000000000025e+00,-9.339118940246429190e-01,2.457502456726789575e+00
2.778999999999999915e+00,-9.342689300643416406e-01,2.456568366482517085e+00
2.780000000000000249e+00,-9.346250318357167686e-01,2.455633919668791521e+00
2.781000000000000139e+00,-9.349801989826667104e-01,2.454699117220064064e+00
2.782000000000000028e+00,-9.353344311500255692e-01,2.453763960071138950e+00
2.782999999999999918e+00,-9.356877279835638106e-01,2.452828449157174351e+00
2.784000000000000252e+00,-9.360400891299844872e-01,2.451892585413685488e+00
2.785000000000000142e+00,-9.363915142369280131e-01,2.450956369776536192e+00
2.786000000000000032e+00,-9.367420029529718306e-01,2.450019803181946010e+00
2.786999999999999922e+00,-9.370915549276241929e-01,2.449082886566483985e+00
2.788000000000000256e+00,-9.374401698113405956e-01,2.448145620867066885e+00
2.789000000000000146e+00,-9.377878472555010170e-01,2.447208007020964970e+00
2.790000000000000036e+00,-9.381345869124344539e-01,2.446270045965793116e+00
2.790999999999999925e+00,-9.384803884353993819e-01,2.445331738639515251e+00
2.792000000000000259e+00,-9.388252514785955238e-01,2.444393085980439917e+00
2.793000000000000149e+00,-9.391691756971620730e-01,2.443454088927223822e+00
2.794000000000000039e+00,-9.395121607471756953e-01,2.442514748418862958e+00
2.794999999999999929e+00,-9.398542062856536372e-01,2.441575065394701927e+00
2.796000000000000263e+00,-9.401953119705481754e-01,2.440635040794428168e+00
2.797000000000000153e+00,-9.405354774607588286e-01,2.439694675558063075e+00
2.798000000000000043e+00,-9.408747024161188133e-01,2.438753970625977541e+00
2.798999999999999932e+00,-9.412129864974052573e-01,2.437812926938878633e+00
2.800000000000000266e+00,-9.415503293663354256e-01,2.436871545437809594e+00
2.801000000000000156e+00,-9.418867306855658317e-01,2.435929827064158282e+00
2.802000000000000046e+00,-9.422221901186981219e-01,2.434987772759640734e+00
2.802999999999999936e+00,-9.425567073302754117e-01,2.434045383466314050e+00
2.804000000000000270e+00,-9.428902819857776230e-01,2.433102660126572392e+00
2.805000000000000160e+00,-9.432229137516346951e-01,2.432159603683137661e+00
2.806000000000000050e+00,-9.435546022952152612e-01,2.431216215079070153e+00
2.806999999999999940e+00,-9.438853472848303117e-01,2.430272495257760568e+00
2.808000000000000274e+00,-9.442151483897378572e-01,2.429328445162929118e+00
2.809000000000000163e+00,-9.445440052801377107e-01,2.428384065738629083e+00
2.810000000000000053e+00,-9.448719176271740405e-01,2.427439357929240593e+00
2.810999999999999943e+00,-9.451988851029341498e-01,2.426494322679475069e+00
2.812000000000000277e+00,-9.455249073804539162e-01,2.425548960934368115e+00
2.813000000000000167e+00,-9.458499841337115743e-01,2.424603273639284851e+00
2.814000000000000057e+00,-9.461741150376314913e-01,2.423657261739911473e+00
2.814999999999999947e+00,-9.464972997680831668e-01,2.422710926182265023e+00
2.815999999999999837e+00,-9.468195380018841201e-01,2.421764267912681401e+00
2.817000000000000171e+00,-9.471408294167967812e-01,2.420817287877820689e+00
2.818000000000000060e+00,-9.474611736915297122e-01,2.419869987024664937e+00
2.818999999999999950e+00,-9.477805705057424923e-01,2.418922366300515492e+00
2.819999999999999840e+00,-9.480990195400373910e-01,2.417974426652996556e+00
2.821000000000000174e+00,-9.484165204759675838e-01,2.417026169030049410e+00
2.822000000000000064e+00,-9.487330729960323783e-01,2.416077594379931526e+00
2.822999999999999954e+00,-9.490486767836807669e-01,2.415128703651221453e+00
2.823999999999999844e+00,-9.493633315233107606e-01,2.414179497792810380e+00
